Purchasing Document,Company Code,Purchasing Doc. Type,Deletion indicator,Currency,Exchange Rate
4500059646,1100,ZIMP,,INR,87.8
4500059647,1100,ZIMP,,INR,87.8
4500059648,1100,ZIMP,,INR,87.8
4500059649,1100,ZIMP,,INR,87.8
4500059650,1100,ZIMP,,INR,87.8
4500059651,1100,ZIMP,,INR,87.8
4500059652,1100,ZIMP,,INR,87.8
4500059653,1100,ZIMP,,INR,87.8
4500059654,1100,ZIMP,,INR,87.8
4500059655,1100,ZIMP,,INR,87.8
4500059656,1100,ZIMP,,INR,87.8
4500059657,1100,ZIMP,,INR,87.8
4500059658,1100,ZIMP,,INR,87.8
4500059659,1100,ZIMP,,INR,87.8
4500059660,1100,ZIMP,,INR,87.8
4500059661,1100,ZIMP,,INR,87.8
4500059662,1100,ZIMP,,INR,87.8
4500059663,1100,ZIMP,,INR,87.8
4500059664,1100,ZIMP,,INR,87.8
4500059665,1100,ZIMP,,INR,87.8
4500059666,1100,ZIMP,,INR,87.8
4500059667,1100,ZIMP,,INR,87.8
4500059668,1100,ZIMP,,INR,87.8
4500059669,1100,ZIMP,,INR,87.8
4500059670,1100,ZIMP,,INR,87.8
4500059671,1100,ZIMP,,INR,87.8
4500059672,1100,ZIMP,,INR,87.8
4500059673,1100,ZIMP,,INR,87.8
4500059674,1100,ZIMP,,INR,87.8
4500059675,1100,ZIMP,,INR,87.8
4500059676,1100,ZIMP,,INR,87.8
4500059677,1100,ZIMP,,INR,87.8
4500059678,1100,ZIMP,,INR,87.8
4500059679,1100,ZIMP,,INR,87.8
4500059680,1100,ZIMP,,INR,87.8
4500059681,1100,ZIMP,,INR,87.8
4500059682,1100,ZIMP,,INR,87.8
4500059683,1100,ZIMP,,INR,87.8
4500059684,1100,ZIMP,,INR,87.8
4500059685,1100,ZIMP,,INR,87.8
4500059686,1100,ZIMP,,INR,87.8
4500059687,1100,ZIMP,,INR,87.8
4500059688,1100,ZIMP,,INR,87.8
4500059689,1100,ZIMP,,INR,87.8
4500059690,1100,ZIMP,,INR,87.8
4500059691,1100,ZIMP,,INR,87.8
4500059692,1100,ZIMP,,INR,87.8
4500059693,1100,ZIMP,,INR,87.8
4500059694,1100,ZIMP,,INR,87.8
4500059695,1100,ZIMP,,INR,87.8
4500059696,1100,ZIMP,,INR,87.8
4500059697,1100,ZIMP,,INR,87.8
4500059698,1100,ZIMP,,INR,87.8
4500059699,1100,ZIMP,,INR,87.8
4500059700,1100,ZIMP,,INR,87.8
4500059701,1100,ZIMP,,INR,87.8
4500059702,1100,ZIMP,,INR,87.8
4500059703,1100,ZIMP,,INR,87.8
4500059704,1100,ZIMP,,INR,87.8
4500059705,1100,ZIMP,,INR,87.8
4500059706,1100,ZIMP,,INR,87.8
4500059707,1100,ZIMP,,INR,87.8
4500059708,1100,ZIMP,,INR,87.8
4500059709,1100,ZIMP,,INR,87.8
4500059710,1100,ZIMP,,INR,87.8
4500059711,1100,ZIMP,,INR,87.8
4500059712,1100,ZIMP,,INR,100.85
4500059713,1100,ZIMP,,INR,87.8
4500059714,1100,ZIMP,,INR,87.8
4500059715,1100,ZIMP,,INR,87.8
4500059716,1100,ZIMP,,INR,87.8
4500059717,1100,ZIMP,,INR,87.8
4500059718,1100,ZIMP,,INR,87.8
4500059719,1100,ZIMP,,,87.8
4500059720,1100,ZIMP,,INR,1.0
4500059721,1100,ZIMP,,INR,87.8
4500059722,1100,ZIMP,,INR,87.8
4500059723,1100,ZIMP,,INR,87.8
4500059724,1100,ZIMP,,INR,87.8
4500059725,1100,ZIMP,,INR,87.8
4500059726,1100,ZIMP,,INR,87.8
4500059727,1100,ZIMP,,INR,87.8
4500059728,1100,ZIMP,,INR,87.8
4500059729,1100,ZIMP,,INR,87.8
4500059730,1100,ZIMP,,INR,87.8
4500059731,1100,ZIMP,,INR,87.8
4500059732,1100,ZIMP,,INR,87.8
4500059733,1100,ZIMP,,INR,87.8
4500059734,1100,ZIMP,,INR,87.8
4500059735,1100,ZIMP,,INR,87.8
4500059736,1100,ZIMP,,INR,87.8
4500059737,1100,ZIMP,,INR,87.8
4500059738,1100,ZIMP,,INR,87.8
4500059739,1100,ZIMP,,INR,87.8
4500059740,1100,ZIMP,,INR,87.8
4500059741,1100,ZIMP,,INR,87.8
4500059742,1100,ZIMP,,INR,87.8
4500059743,1100,ZIMP,,INR,87.8
4500059744,1100,ZIMP,,INR,87.8
4500059745,1100,ZIMP,,INR,87.8
4500059746,1100,ZIMP,,INR,87.8
4500059747,1100,ZIMP,,INR,87.8
4500059748,1100,ZIMP,,INR,87.8
4500059749,1100,ZIMP,,INR,87.8
4500059750,1100,ZIMP,,INR,87.8
4500059751,1100,ZIMP,,INR,87.8
4500059752,1100,ZIMP,,INR,87.8
4500059753,1100,ZIMP,,INR,87.8
4500059754,1100,ZIMP,,INR,87.8
4500059755,1100,ZIMP,,INR,87.8
4500059756,1100,ZIMP,,INR,87.8
4500059757,1100,ZIMP,,INR,87.8
4500059758,1100,ZIMP,,INR,87.8
4500059759,1100,ZIMP,,INR,87.8
4500059760,1100,ZIMP,,INR,87.8
4500059761,1100,ZIMP,,INR,87.8
4500059762,1100,ZIMP,,INR,87.8
4500059763,1100,ZIMP,,INR,87.8
4500059764,1100,ZIMP,,INR,87.8
4500059765,1100,ZIMP,,INR,87.8
4500059766,1100,ZIMP,,INR,87.8
4500059767,1100,ZIMP,,INR,87.8
4500059768,1100,ZIMP,,INR,87.8
4500059769,1100,ZIMP,,INR,87.8
4500059770,1100,ZIMP,,INR,87.8
4500059771,1100,ZIMP,,INR,87.8
4500059772,1100,ZIMP,,INR,87.8
4500059773,1100,ZIMP,,INR,87.8
4500059774,1100,ZIMP,,INR,87.8
4500059775,1100,ZIMP,,INR,87.8
4500059776,1100,ZIMP,,INR,87.8
4500059777,1100,ZIMP,,INR,87.8
4500059778,1100,ZIMP,,INR,87.8
4500059779,1100,ZIMP,,INR,87.8
4500059780,1100,ZIMP,,INR,87.8
4500059781,1100,ZIMP,,INR,87.8
4500059782,1100,ZIMP,,INR,87.8
4500059783,1100,ZIMP,,INR,87.8
4500059784,1100,ZIMP,,INR,87.8
4500059785,1100,ZIMP,,INR,87.8
4500059786,1100,ZIMP,,INR,87.8
4500059787,1100,ZIMP,,INR,87.8
4500059788,1100,ZIMP,,INR,87.8
4500059789,1100,ZIMP,,INR,87.8
4500059790,1100,ZIMP,,INR,87.8
4500059791,1100,ZIMP,,INR,87.8
4500059792,1100,ZIMP,,INR,87.8
4500059793,1100,ZIMP,,INR,87.8
4500059794,1100,ZIMP,,INR,87.8
4500059795,1100,ZIMP,,INR,87.8
4500059796,1100,ZIMP,,INR,87.8
4500059797,1100,ZIMP,,INR,87.8
4500059798,1100,ZIMP,,INR,87.8
4500059799,1100,ZIMP,,INR,87.8
4500059800,1100,ZIMP,,INR,87.8
4500059801,1100,ZIMP,,INR,87.8
4500059802,1100,ZIMP,,INR,87.8
4500059803,1100,ZIMP,,INR,87.8
4500059804,1100,ZIMP,,INR,87.8
4500059805,1100,ZIMP,,INR,1.0
4500059806,1100,ZIMP,,INR,87.8
4500059807,1100,ZIMP,,INR,87.8
4500059808,1100,ZIMP,,INR,87.8
4500059809,1100,ZIMP,,INR,87.8
4500059810,1100,ZIMP,,INR,87.8
4500059811,1100,ZIMP,,INR,87.8
4500059812,1100,ZIMP,,INR,87.8
4500059813,1100,ZIMP,,INR,87.8
4500059814,1100,ZIMP,,INR,87.8
4500059815,1100,ZIMP,,INR,87.8
4500059816,1100,ZIMP,,INR,87.8
4500059817,1100,ZIMP,,INR,87.8
4500059818,1100,ZIMP,,INR,87.8
4500059819,1100,ZIMP,,INR,87.8
4500059820,1100,ZIMP,,INR,87.8
4500059821,1100,ZIMP,,INR,87.8
4500059822,1100,ZIMP,,INR,87.8
4500059823,1100,ZIMP,,INR,87.8
4500059824,1100,ZIMP,,INR,87.8
4500059825,1100,ZIMP,,INR,87.8
4500059826,1100,ZIMP,,INR,87.8
4500059827,1100,ZIMP,,INR,87.8
4500059828,1100,ZIMP,,INR,87.8
4500059829,1100,ZIMP,,INR,87.8
4500059830,1100,ZIMP,,INR,87.8
4500059831,1100,ZIMP,,INR,1.0
4500059832,1100,ZIMP,,INR,87.8
4500059833,1100,ZIMP,,INR,87.8
4500059834,1100,ZIMP,,INR,87.8
4500059835,1100,ZIMP,,INR,87.8
4500059836,1100,ZIMP,,INR,87.8
4500059837,1100,ZIMP,,INR,87.8
4500059838,1100,ZIMP,,INR,87.8
4500059839,1100,ZIMP,,INR,87.8
4500059840,1100,ZIMP,,INR,87.8
4500059841,1100,ZIMP,,INR,87.8
4500059842,1100,ZIMP,,INR,87.8
4500059843,1100,ZIMP,,INR,87.8
4500059844,1100,ZIMP,,INR,87.8
4500059845,1100,ZIMP,,INR,87.8
4500059846,1100,ZIMP,,INR,87.8
4500059847,1100,ZIMP,,INR,87.8
4500059848,1100,ZIMP,,INR,87.8
4500059849,1100,ZIMP,,INR,87.8
4500059850,1100,ZIMP,,INR,87.8
4500059851,1100,ZIMP,,INR,87.8
4500059852,1100,ZIMP,,INR,87.8
4500059853,1100,ZIMP,,INR,87.8
4500059854,1100,ZIMP,,INR,87.8
4500059855,1100,ZIMP,,INR,87.8
4500059856,1100,ZIMP,,INR,87.8
4500059857,1100,ZIMP,,INR,87.8
4500059858,1100,ZIMP,,INR,87.8
4500059859,1100,ZIMP,,INR,1.0
4500059860,1100,ZIMP,,INR,87.8
4500059861,1100,ZIMP,,INR,87.8
4500059862,1100,ZIMP,,INR,87.8
4500059863,1100,ZIMP,,INR,87.8
4500059864,1100,ZIMP,,INR,1.0
4500059865,1100,ZIMP,,INR,87.8
4500059866,1100,ZIMP,,INR,87.8
4500059867,1100,ZIMP,,INR,87.8
4500059868,1100,ZIMP,,INR,87.8
4500059869,1100,ZIMP,,INR,87.8
4500059870,1100,ZIMP,,INR,87.8
4500059871,1100,ZIMP,,INR,87.8
4500059872,1100,ZIMP,,INR,87.8
4500059873,1100,ZIMP,,INR,87.8
4500059874,1100,ZIMP,,INR,87.8
4500059875,1100,ZIMP,,INR,87.8
4500059876,1100,ZIMP,,INR,87.8
4500059877,1100,ZIMP,,INR,87.8
4500059878,1100,ZIMP,,INR,87.8
4500059879,1100,ZIMP,,INR,87.8
4500059880,1100,ZIMP,,INR,87.8
4500059881,1100,ZIMP,,INR,87.8
4500059882,1100,ZIMP,,INR,87.8
4500059883,1100,ZIMP,,INR,87.8
4500059884,1100,ZIMP,,INR,87.8
4500059885,1100,ZIMP,,INR,87.8
4500059886,1100,ZIMP,,INR,87.8
4500059887,1100,ZIMP,,INR,87.8
4500059888,1100,ZIMP,,INR,87.8
4500059889,1100,ZIMP,,INR,87.8
4500059890,1100,ZIMP,,INR,87.8
4500059891,1100,ZIMP,,INR,87.8
4500059892,1100,ZIMP,,INR,87.8
4500059893,1100,ZIMP,,INR,87.8
4500059894,1100,ZIMP,,INR,87.8
4500059895,1100,ZIMP,,INR,87.8
4500059896,1100,ZIMP,,INR,87.8
4500059897,1100,ZIMP,,INR,87.8
4500059898,1100,ZIMP,,INR,87.8
4500059899,1100,ZIMP,,INR,87.8
4500059900,1100,ZIMP,,INR,87.8
4500059901,1100,ZIMP,,INR,87.8
4500059902,1100,ZIMP,,INR,87.8
4500059903,1100,ZIMP,,INR,87.8
4500059904,1100,ZIMP,,INR,87.8
4500059905,1100,ZIMP,,INR,87.8
4500059906,1100,ZIMP,,INR,87.8
4500059907,1100,ZIMP,,INR,87.8
4500059908,1100,ZIMP,,INR,87.8
4500059909,1100,ZIMP,,INR,87.8
4500059910,1100,ZIMP,,INR,87.8
4500059911,1100,ZIMP,,INR,87.8
4500059912,1100,ZIMP,,INR,87.8
4500059913,1100,ZIMP,,INR,87.8
4500059914,1100,ZIMP,,INR,87.8
4500059915,1100,ZIMP,,INR,87.8
4500059916,1100,ZIMP,,INR,87.8
4500059917,1100,ZIMP,,INR,87.8
4500059918,1100,ZIMP,,INR,87.8
4500059919,1100,ZIMP,,INR,87.8
4500059920,1100,ZIMP,,INR,87.8
4500059921,1100,ZIMP,,INR,87.8
4500059922,1100,ZIMP,,INR,87.8
4500059923,1100,ZIMP,,INR,87.8
4500059924,1100,ZIMP,,INR,87.8
4500059925,1100,ZIMP,,INR,87.8
4500059926,1100,ZIMP,,INR,87.8
4500059927,1100,ZIMP,,INR,87.8
4500059928,1100,ZIMP,,INR,87.8
4500059929,1100,ZIMP,,INR,87.8
4500059930,1100,ZIMP,,INR,87.8
4500059931,1100,ZIMP,,INR,87.8
4500059932,1100,ZIMP,,INR,87.8
4500059933,1100,ZIMP,,INR,87.8
4500059934,1100,ZIMP,,INR,87.8
4500059935,1100,ZIMP,,INR,87.8
4500059936,1100,ZIMP,,INR,87.8
4500059937,1100,ZIMP,,INR,87.8
4500059938,1100,ZIMP,,INR,87.8
4500059939,1100,ZIMP,,INR,87.8
4500059940,1100,ZIMP,,INR,87.8
4500059941,1100,ZIMP,,INR,87.8
4500059942,1100,ZIMP,,INR,87.8
4500059943,1100,ZIMP,,INR,87.8
4500059944,1100,ZIMP,,INR,87.8
4500059945,1100,ZIMP,,INR,87.8
4500059946,1100,ZIMP,,INR,87.8
4500059947,1100,ZIMP,,INR,87.8
4500059948,1100,ZIMP,,INR,87.8
4500059949,1100,ZIMP,,INR,87.8
4500059950,1100,ZIMP,,INR,87.8
4500059951,1100,ZIMP,,INR,87.8
4500059952,1100,ZIMP,,INR,87.8
4500059953,1100,ZIMP,,INR,87.8
4500059954,1100,ZIMP,,INR,87.8
4500059955,1100,ZIMP,,INR,87.8
4500059956,1100,ZIMP,,INR,87.8
4500059957,1100,ZIMP,,INR,87.8
4500059958,1100,ZIMP,,INR,87.8
4500059959,1100,ZIMP,,INR,87.8
4500059960,1100,ZIMP,,INR,87.8
4500059961,1100,ZIMP,,INR,87.8
4500059962,1100,ZIMP,,INR,87.8
4500059963,1100,ZIMP,,INR,87.8
4500059964,1100,ZIMP,,INR,87.8
4500059965,1100,ZIMP,,INR,87.8
4500059966,1100,ZIMP,,INR,1.0
4500059967,1100,ZIMP,,INR,87.8
4500059968,1100,ZIMP,,INR,87.8
4500059969,1100,ZIMP,,INR,87.8
4500059970,1100,ZIMP,,INR,59.6
4500059971,1100,ZIMP,,INR,87.8
4500059972,1100,ZIMP,,INR,87.8
4500059973,1100,ZIMP,,INR,87.8
4500059974,1100,ZIMP,,INR,87.8
4500059975,1100,ZIMP,,INR,87.8
4500059976,1100,ZIMP,,INR,87.8
4500059977,1100,ZIMP,,INR,87.8
4500059978,1100,ZIMP,,INR,87.8
4500059979,1100,ZIMP,,INR,87.8
4500059980,1100,ZIMP,,INR,87.8
4500059981,1100,ZIMP,,INR,87.8
4500059982,1100,ZIMP,,INR,87.8
4500059983,1100,ZIMP,,INR,87.8
4500059984,1100,ZIMP,,INR,87.8
4500059985,1100,ZIMP,,INR,87.8
4500059986,1100,ZIMP,,INR,87.8
4500059987,1100,ZIMP,,INR,87.8
4500059988,1100,ZIMP,,INR,87.8
4500059989,1100,ZIMP,,INR,87.8
4500059990,1100,ZIMP,,INR,87.8
4500059991,1100,ZIMP,,INR,87.8
4500059992,1100,ZIMP,,INR,87.8
4500059993,1100,ZIMP,,INR,87.8
4500059994,1100,ZIMP,,INR,87.8
4500059995,1100,ZIMP,,INR,87.8
4500059996,1100,ZIMP,,INR,87.8
4500059997,1100,ZIMP,,INR,87.8
4500059998,1100,ZIMP,,INR,87.8
4500059999,1100,ZIMP,,INR,87.8
4500060000,1100,ZIMP,,INR,87.8
4500060001,1100,ZIMP,,INR,87.8
4500060002,1100,ZIMP,,INR,87.8
4500060003,1100,ZIMP,,INR,87.8
4500060004,1100,ZIMP,,INR,87.8
4500060005,1100,ZIMP,,INR,87.8
4500060006,1100,ZIMP,,INR,87.8
4500060007,1100,ZIMP,,INR,87.8
4500060008,1100,ZIMP,,INR,87.8
4500060009,1100,ZIMP,,INR,87.8
4500060010,1100,ZIMP,,INR,87.8
4500060011,1100,ZIMP,,INR,87.8
4500060012,1100,ZIMP,,INR,87.8
4500060013,1100,ZIMP,,INR,87.8
4500060014,1100,ZIMP,,INR,87.8
4500060015,1100,ZIMP,,INR,87.8
4500060016,1100,ZIMP,,INR,87.8
4500060017,1100,ZIMP,,INR,87.8
4500060018,1100,ZIMP,,INR,87.8
4500060019,1100,ZIMP,,INR,87.8
4500060020,1100,ZIMP,,INR,87.8
4500060021,1100,ZIMP,,INR,87.8
4500060022,1100,ZIMP,,INR,87.8
4500060023,1100,ZIMP,,INR,100.85
4500060024,1100,ZIMP,,INR,87.8
4500060025,1100,ZIMP,,INR,1.0
4500060026,1100,ZIMP,,INR,1.0
4500060027,1100,ZIMP,,INR,87.8
4500060028,1100,ZIMP,,INR,87.8
4500060029,1100,ZIMP,,INR,87.8
4500060030,1100,ZIMP,,INR,87.8
4500060031,1100,ZIMP,,,87.8
4500060032,1100,ZIMP,,INR,87.8
4500060033,1100,ZIMP,,INR,87.8
4500060034,1100,ZIMP,,INR,87.8
4500060035,1100,ZIMP,,INR,53.6
4500060036,1100,ZIMP,,INR,87.8
4500060037,1100,ZIMP,,INR,87.8
4500060038,1100,ZIMP,,INR,87.8
4500060039,1100,ZIMP,,INR,89.55
4500060040,1100,ZIMP,,INR,87.8
4500060041,1100,ZIMP,,,87.8
4500060042,1100,ZIMP,,INR,87.8
4500060043,1100,ZIMP,,INR,87.8
4500060044,1100,ZIMP,,INR,87.8
4500060045,1100,ZIMP,,INR,87.8
4500060046,1100,ZIMP,,INR,87.8
4500060047,1100,ZIMP,,INR,87.8
4500060048,1100,ZIMP,,INR,87.8
4500060049,1100,ZIMP,,INR,87.8
4500060050,1100,ZIMP,,INR,87.8
4500060051,1100,ZIMP,,INR,87.8
4500060052,1100,ZIMP,,INR,87.8
4500060053,1100,ZIMP,,INR,87.8
4500060054,1100,ZIMP,,INR,87.8
4500060055,1100,ZIMP,,INR,87.8
4500060056,1100,ZIMP,,INR,100.85
4500060057,1100,ZIMP,,INR,87.8
4500060058,1100,ZIMP,,INR,87.8
4500060059,1100,ZIMP,,INR,87.8
4500060060,1100,ZIMP,,INR,87.8
4500060061,1100,ZIMP,,INR,87.8
4500060062,1100,ZIMP,,INR,87.8
4500060063,1100,ZIMP,,INR,87.8
4500060064,1100,ZIMP,,INR,87.8
4500060065,1100,ZIMP,,INR,87.8
4500060066,1100,ZIMP,,INR,87.8
4500060067,1100,ZIMP,,INR,87.8
4500060068,1100,ZIMP,,INR,87.8
4500060069,1100,ZIMP,,INR,53.6
4500060070,1100,ZIMP,,INR,87.8
4500060071,1100,ZIMP,,INR,87.8
4500060072,1100,ZIMP,,INR,87.8
4500060073,1100,ZIMP,,INR,87.8
4500060074,1100,ZIMP,,INR,87.8
4500060075,1100,ZIMP,,INR,87.8
4500060076,1100,ZIMP,,INR,87.8
4500060077,1100,ZIMP,,INR,87.8
4500060078,1100,ZIMP,,INR,11.85
4500060079,1100,ZIMP,,INR,87.8
4500060080,1100,ZIMP,,INR,87.8
4500060081,1100,ZIMP,,INR,87.8
4500060082,1100,ZIMP,,INR,87.8
4500060083,1100,ZIMP,,INR,100.85
4500060084,1100,ZIMP,,INR,87.8
4500060085,1100,ZIMP,,,87.8
4500060086,1100,ZIMP,,INR,87.8
4500060087,1100,ZIMP,,INR,87.8
4500060088,1100,ZIMP,,INR,87.8
4500060089,1100,ZIMP,,INR,87.8
4500060090,1100,ZIMP,,INR,87.8
4500060091,1100,ZIMP,,INR,87.8
4500060092,1100,ZIMP,,INR,87.8
4500060093,1100,ZIMP,,INR,87.8
4500060094,1100,ZIMP,,INR,87.8
4500060095,1100,ZIMP,,INR,87.8
4500060096,1100,ZIMP,,INR,87.8
4500060097,1100,ZIMP,,INR,87.8
4500060098,1100,ZIMP,,INR,87.8
4500060099,1100,ZIMP,,INR,87.8
4500060100,1100,ZIMP,,INR,87.8
4500060101,1100,ZIMP,,INR,87.8
4500060102,1100,ZIMP,,,87.8
4500060103,1100,ZIMP,,INR,87.8
4500060104,1100,ZIMP,,INR,87.8
4500060105,1100,ZIMP,,INR,87.8
4500060106,1100,ZIMP,,INR,87.8
4500060107,1100,ZIMP,,INR,87.8
4500060108,1100,ZIMP,,INR,87.8
4500060109,1100,ZIMP,,INR,87.8
4500060110,1100,ZIMP,,INR,87.8
4500060111,1100,ZIMP,,INR,87.8
4500060112,1100,ZIMP,,INR,87.8
4500060113,1100,ZIMP,,INR,87.8
4500060114,1100,ZIMP,,INR,100.85
4500060115,1100,ZIMP,,INR,87.8
4500060116,1100,ZIMP,,INR,87.8
4500060117,1100,ZIMP,,INR,100.85
4500060118,1100,ZIMP,,INR,87.8
4500060119,1100,ZIMP,,INR,87.8
4500060120,1100,ZIMP,,INR,87.8
4500060121,1100,ZIMP,,INR,87.8
4500060122,1100,ZIMP,,INR,87.8
4500060123,1100,ZIMP,,INR,87.8
4500060124,1100,ZIMP,,INR,1.0
4500060125,1100,ZIMP,,INR,87.8
4500060126,1100,ZIMP,,INR,87.8
4500060127,1100,ZIMP,,INR,1.0
4500060128,1100,ZIMP,,INR,87.8
4500060129,1100,ZIMP,,INR,87.8
4500060130,1100,ZIMP,,INR,87.8
4500060131,1100,ZIMP,,INR,87.8
4500060132,1100,ZIMP,,INR,87.8
4500060133,1100,ZIMP,,INR,87.8
4500060134,1100,ZIMP,,INR,1.0
4500060135,1100,ZIMP,,INR,87.8
4500060136,1100,ZIMP,,INR,87.8
4500060137,1100,ZIMP,,INR,87.8
4500060138,1100,ZIMP,,INR,87.8
4500060139,1100,ZIMP,,INR,87.8
4500060140,1100,ZIMP,,INR,87.8
4500060141,1100,ZIMP,,INR,87.8
4500060142,1100,ZIMP,,INR,87.8
4500060143,1100,ZIMP,,INR,87.8
4500060144,1100,ZIMP,,INR,87.8
4500060145,1100,ZIMP,,INR,87.8
4500060146,1100,ZIMP,,,87.8
4500060147,1100,ZIMP,,INR,87.8
4500060148,1100,ZIMP,,INR,1.0
4500060150,1100,ZIMP,,INR,87.8
4500060151,1100,ZIMP,,INR,87.8
4500060152,1100,ZIMP,,INR,87.8
4500060153,1100,ZIMP,,,87.8
4500060154,1100,ZIMP,,INR,87.8
4500060155,1100,ZIMP,,INR,87.8
4500060156,1100,ZIMP,,INR,87.8
4500060158,1100,ZIMP,,INR,87.8
4500060159,1100,ZIMP,,INR,87.8
4500060160,1100,ZIMP,,INR,89.6
4500060161,1100,ZIMP,,INR,89.6
4500060162,1100,ZIMP,,INR,89.6
4500060163,1100,ZIMP,,INR,89.6
4500060164,1100,ZIMP,,INR,89.6
4500060165,1100,ZIMP,,INR,89.6
4500060166,1100,ZIMP,,INR,89.6
4500060167,1100,ZIMP,,INR,89.6
4500060168,1100,ZIMP,,INR,103.6
4500060169,1100,ZIMP,,INR,89.6
4500060170,1100,ZIMP,,INR,89.6
4500060171,1100,ZIMP,,INR,89.6
4500060172,1100,ZIMP,,INR,89.6
4500060173,1100,ZIMP,,INR,89.6
4500060174,1100,ZIMP,,INR,103.6
4500060175,1100,ZIMP,,INR,89.6
4500060176,1100,ZIMP,,INR,89.6
4500060177,1100,ZIMP,,INR,89.6
4500060178,1100,ZIMP,,INR,89.6
4500060179,1100,ZIMP,,INR,89.6
4500060180,1100,ZIMP,,INR,89.6
4500060181,1100,ZIMP,,INR,89.6
4500060182,1100,ZIMP,,INR,89.6
4500060184,1100,ZIMP,,INR,89.6
4500060185,1100,ZIMP,,INR,89.6
4500060186,1100,ZIMP,,INR,89.6
4500060187,1100,ZIMP,,INR,89.6
4500060188,1100,ZIMP,,INR,89.6
4500060189,1100,ZIMP,,INR,89.6
4500060190,1100,ZIMP,,INR,89.6
4500060191,1100,ZIMP,,INR,89.6
4500060192,1100,ZIMP,,INR,89.6
4500060193,1100,ZIMP,,,89.6
4500060194,1100,ZIMP,,INR,89.6
4500060195,1100,ZIMP,,INR,1.0
4500060196,1100,ZIMP,,INR,89.6
4500060197,1100,ZIMP,,INR,89.6
4500060198,1100,ZIMP,,INR,89.6
4500060199,1100,ZIMP,,INR,89.6
4500060200,1100,ZIMP,,INR,89.6
4500060201,1100,ZIMP,,INR,89.6
4500060202,1100,ZIMP,,INR,103.6
4500060203,1100,ZIMP,,INR,89.6
4500060204,1100,ZIMP,,INR,89.6
4500060205,1100,ZIMP,,INR,89.6
4500060206,1100,ZIMP,,,89.6
4500060207,1100,ZIMP,,INR,89.6
4500060208,1100,ZIMP,,INR,89.6
4500060209,1100,ZIMP,,INR,89.6
4500060210,1100,ZIMP,,INR,89.6
4500060211,1100,ZIMP,,INR,89.6
4500060212,1100,ZIMP,,INR,89.6
4500060213,1100,ZIMP,,INR,89.6
4500060214,1100,ZIMP,,INR,89.6
4500060215,1100,ZIMP,,INR,89.6
4500060216,1100,ZIMP,,INR,103.6
4500060217,1100,ZIMP,,INR,89.6
4500060218,1100,ZIMP,,INR,89.6
4500060219,1100,ZIMP,,INR,89.6
4500060220,1100,ZIMP,,INR,103.6
4500060221,1100,ZIMP,,INR,89.6
4500060222,1100,ZIMP,,INR,89.6
4500060223,1100,ZIMP,,INR,89.6
4500060224,1100,ZIMP,,INR,89.6
4500060225,1100,ZIMP,,INR,89.6
4500060226,1100,ZIMP,,INR,89.6
4500060227,1100,ZIMP,,INR,89.6
4500060228,1100,ZIMP,,INR,89.6
4500060229,1100,ZIMP,,INR,89.6
4500060230,1100,ZIMP,,INR,89.6
4500060231,1100,ZIMP,,INR,89.6
4500060232,1100,ZIMP,,INR,89.6
4500060233,1100,ZIMP,,INR,89.6
4500060234,1100,ZIMP,,INR,89.6
4500060235,1100,ZIMP,,INR,89.6
4500060236,1100,ZIMP,,INR,89.6
4500060237,1100,ZIMP,,INR,89.6
4500060238,1100,ZIMP,,INR,89.6
4500060239,1100,ZIMP,,INR,89.6
4500060240,1100,ZIMP,,INR,89.6
4500060241,1100,ZIMP,,INR,89.6
4500060242,1100,ZIMP,,INR,89.6
4500060243,1100,ZIMP,,INR,103.6
4500060244,1100,ZIMP,,INR,89.6
4500060245,1100,ZIMP,,INR,89.6
4500060246,1100,ZIMP,,INR,89.6
4500060247,1100,ZIMP,,INR,103.6
4500060248,1100,ZIMP,,,103.6
4500060249,1100,ZIMP,,INR,89.6
4500060250,1100,ZIMP,,,89.6
4500060251,1100,ZIMP,,INR,89.6
4500060252,1100,ZIMP,,INR,89.6
4500060253,1100,ZIMP,,INR,89.6
4500060254,1100,ZIMP,,,89.6
4500060255,1100,ZIMP,,INR,1.0
4500060256,1100,ZIMP,,INR,89.6
4500060257,1100,ZIMP,,INR,89.6
4500060258,1100,ZIMP,,INR,89.6
4500060259,1100,ZIMP,,INR,89.6
4500060260,1100,ZIMP,,INR,89.6
4500060261,1100,ZIMP,,,89.6
4500060262,1100,ZIMP,,INR,89.6
4500060263,1100,ZIMP,,INR,89.6
4500060264,1100,ZIMP,,INR,89.6
4500060265,1100,ZIMP,,,89.6
4500060266,1100,ZIMP,,INR,89.6
4500060267,1100,ZIMP,,INR,89.6
4500060268,1100,ZIMP,,INR,89.6
4500060269,1100,ZIMP,,INR,89.6
4500060270,1100,ZIMP,,INR,89.6
4500060271,1100,ZIMP,,,89.6
4500060272,1100,ZIMP,,INR,89.6
4500060273,1100,ZIMP,,INR,89.6
4500060274,1100,ZIMP,,INR,89.6
4500060275,1100,ZIMP,,INR,89.6
4500060276,1100,ZIMP,,INR,89.6
4500060277,1100,ZIMP,,INR,89.6
4500060278,1100,ZIMP,,INR,89.6
4500060279,1100,ZIMP,,INR,89.6
4500060280,1100,ZIMP,,INR,89.6
4500060281,1100,ZIMP,,INR,89.6
4500060282,1100,ZIMP,,INR,89.6
4500060283,1100,ZIMP,,INR,89.6
